Sequenz;Verkaufsbeleg;Position;Name;MatBereitstell;Materialnummer;Text;Quality;;Quality-Version;YSOR vers.;Arbeitsplatz;Bedarfsmenge SD;Gewicht/1 ST [KG];Vorgangsmenge;Vorgangsmenge [TO];Gedrückt;Rest Presse;Rest Presse [TO];Auftrag;Modellnummer
0;520005138;340;Hydro Aluminium A.S.;10.08.2020;8100052845;177 HR50-K \ 177 PD-S52;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L1;357,000;19,406;368,000;7,141;0,000;368,000;7,141;110000160283;M.-14358
0;520005138;110;Hydro Aluminium A.S.;10.02.2020;8100054485;F250X250X131 OM60HA \ 095 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;677,000;18,192;698,000;12,698;0,000;698,000;12,698;110000160454;M.-15098
0;520005138;255;Hydro Aluminium A.S.;20.04.2020;8100054485;F250X250X131 OM60HA \ 095 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;677,000;18,192;698,000;12,698;0,000;698,000;12,698;110000160461;M.-15098
0;520005138;272;Hydro Aluminium A.S.;29.05.2020;8100054485;F250X250X131 OM60HA \ 095 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;677,000;18,192;698,000;12,698;0,000;698,000;12,698;110000160468;M.-15098
0;520005138;390;Hydro Aluminium A.S.;10.08.2020;8100054485;F250X250X131 OM60HA \ 095 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;677,000;18,192;698,000;12,698;0,000;698,000;12,698;110000160475;M.-15098
0;520005138;465;Hydro Aluminium A.S.;19.10.2020;8100054485;F250X250X131 OM60HA \ 095 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;677,000;18,192;698,000;12,698;0,000;698,000;12,698;110000160482;M.-15098
0;520005138;120;Hydro Aluminium A.S.;10.02.2020;8100054487;96-1 OM60HA \ 096 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;800,000;12,794;824,000;10,542;0,000;824,000;10,542;110000160489;M.-14968
0;520005138;265;Hydro Aluminium A.S.;20.04.2020;8100054487;96-1 OM60HA \ 096 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;800,000;12,794;824,000;10,542;0,000;824,000;10,542;110000160496;M.-14968
0;520005138;273;Hydro Aluminium A.S.;29.05.2020;8100054487;96-1 OM60HA \ 096 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;800,000;12,794;824,000;10,542;0,000;824,000;10,542;110000160503;M.-14968
0;520005138;400;Hydro Aluminium A.S.;10.08.2020;8100054487;96-1 OM60HA \ 096 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;800,000;12,794;824,000;10,542;0,000;824,000;10,542;110000160510;M.-14968
0;520005138;475;Hydro Aluminium A.S.;19.10.2020;8100054487;96-1 OM60HA \ 096 PD-S61+;900503;OM60HA-9.41901.000-S;H001;'@9V@;P-SA-L1;800,000;12,794;824,000;10,542;0,000;824,000;10,542;110000160517;M.-14968
0;520005023;70;Rio Tinto Alcan Inc;23.12.2019;8100091245;M-550X190 IK46VP \ M-550X190 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;3.337,000;19,773;2.575,000;50,915;0,000;2.575,000;50,915;110000161130;M.-16416A
0;120033270;360;Paul Wurth Deutschland GmbH;03.06.2019;8100088104;F144/137.200.98 OT65W \ o.G.;900588;OT65W-9.42901.000-S;H001;'@9V@;P-SA-L3;22.864,000;7,266;23.550,000;171,114;20.276,000;3.274,000;23,789;110000127311;M.-16363
0;120033270;360;Paul Wurth Deutschland GmbH;03.06.2019;8100088104;F144/137.200.98 OT65W \ o.G.;900588;OT65W-5.42901.002;H003;'@9V@;P-SA-L3;22.864,000;7,266;7.074,000;51,400;6.424,000;650,000;4,723;110000131917;M.-16363
0;520004734;10;Aluminij d.d. Mostar;16.03.2020;8100054535;A165 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;2.304,000;3,545;2.374,000;8,416;0,000;2.374,000;8,416;110000134819;M.-14877
0;520004734;50;Aluminij d.d. Mostar;16.03.2020;8100054549;A285 IK46VP \ A285 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;912,000;6,121;940,000;5,754;0,000;940,000;5,754;110000134871;M.-15272
0;520004734;70;Aluminij d.d. Mostar;16.03.2020;8100054615;B110-50 IK46VP \ B110-50 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;336,000;10,694;347,000;3,711;0,000;347,000;3,711;110000134897;M.-15279
0;520004734;90;Aluminij d.d. Mostar;16.03.2020;8100054625;B220-50 IK46VP \ B220-50 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.020,000;21,413;1.051,000;22,505;0,000;1.051,000;22,505;110000134923;M.-15297C
0;520004734;170;Aluminij d.d. Mostar;16.03.2020;8100054675;BS220-50-M IK46VP \ BS220-50-M IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;300,000;20,194;309,000;6,240;0,000;309,000;6,240;110000135027;M.-15297E
0;520004734;200;Aluminij d.d. Mostar;16.03.2020;8100054703;C2-275 IK46VP \ C2-275 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;696,000;11,815;717,000;8,471;0,000;717,000;8,471;110000135066;M.-14879
0;520004734;210;Aluminij d.d. Mostar;16.03.2020;8100055564;PFS-3 Otto45SP-P \ PFS-3 OTTO45SP;900739;OTTO45SP-P-9.37900.001-S;H001;'@9V@;P-SA-L3;312,000;29,381;322,000;9,461;0,000;322,000;9,461;110000135075;M.-15254B
0;520004734;220;Aluminij d.d. Mostar;16.03.2020;8100055565;PFS-4 Otto45SP-P \ PFS-4 OTTO45SP;900739;OTTO45SP-P-9.37900.001-S;H001;'@9V@;P-SA-L3;312,000;29,381;322,000;9,461;0,000;322,000;9,461;110000135084;M.-15254C
0;520004734;180;Aluminij d.d. Mostar;16.03.2020;8100064046;BS110-50 IK46VP \ BS110-50 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;432,000;16,546;445,000;7,363;0,000;445,000;7,363;110000135040;M.-15308
0;520004794;110;Hydro Aluminium A.S.;20.04.2020;8100054294;7P-205 HR50 \ 7P-205 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;486,000;18,874;501,000;9,456;0,000;501,000;9,456;110000137437;M.-14300
0;520004794;210;Hydro Aluminium A.S.;29.05.2020;8100054294;7P-205 HR50 \ 7P-205 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;486,000;18,874;501,000;9,456;0,000;501,000;9,456;110000137449;M.-14300
0;520004794;300;Hydro Aluminium A.S.;10.08.2020;8100054294;7P-205 HR50 \ 7P-205 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;486,000;18,874;501,000;9,456;0,000;501,000;9,456;110000137461;M.-14300
0;520004794;380;Hydro Aluminium A.S.;19.10.2020;8100054294;7P-205 HR50 \ 7P-205 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;486,000;18,874;501,000;9,456;0,000;501,000;9,456;110000137473;M.-14300
0;520004794;120;Hydro Aluminium A.S.;20.04.2020;8100054295;7P-208 HR50 \ 7P-208 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;216,000;12,476;223,000;2,782;0,000;223,000;2,782;110000137485;M.-14335
0;520004794;220;Hydro Aluminium A.S.;29.05.2020;8100054295;7P-208 HR50 \ 7P-208 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;216,000;12,476;223,000;2,782;0,000;223,000;2,782;110000137497;M.-14335
0;520004794;310;Hydro Aluminium A.S.;10.08.2020;8100054295;7P-208 HR50 \ 7P-208 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;216,000;12,476;223,000;2,782;0,000;223,000;2,782;110000137509;M.-14335
0;520004794;390;Hydro Aluminium A.S.;19.10.2020;8100054295;7P-208 HR50 \ 7P-208 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;216,000;12,476;223,000;2,782;0,000;223,000;2,782;110000137521;M.-14335
0;520004794;160;Hydro Aluminium A.S.;29.05.2020;8100054587;AK306 HR50 \ AK306 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;520,000;15,445;536,000;8,279;0,000;536,000;8,279;110000137560;M.-15128
0;520004794;250;Hydro Aluminium A.S.;10.08.2020;8100054587;AK306 HR50 \ AK306 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;520,000;15,445;536,000;8,279;0,000;536,000;8,279;110000137572;M.-15128
0;520004794;30;Hydro Aluminium A.S.;27.01.2020;8100054588;AK307 HR50-K \ AK307 PD-S52;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L3;176,000;27,529;182,000;5,010;0,000;182,000;5,010;110000137259;M.-15129
0;520004794;170;Hydro Aluminium A.S.;29.05.2020;8100054588;AK307 HR50-K \ AK307 PD-S52;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L3;176,000;27,529;182,000;5,010;0,000;182,000;5,010;110000137268;M.-15129
0;520004794;340;Hydro Aluminium A.S.;19.10.2020;8100054588;AK307 HR50-K \ AK307 PD-S52;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L3;176,000;27,529;182,000;5,010;0,000;182,000;5,010;110000137277;M.-15129
0;520004794;100;Hydro Aluminium A.S.;20.04.2020;8100059591;7P-204 HR50 \ 7P-204 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;450,000;18,531;464,000;8,598;0,000;464,000;8,598;110000137389;M.-14300A
0;520004794;200;Hydro Aluminium A.S.;29.05.2020;8100059591;7P-204 HR50 \ 7P-204 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;450,000;18,531;464,000;8,598;0,000;464,000;8,598;110000137401;M.-14300A
0;520004794;290;Hydro Aluminium A.S.;10.08.2020;8100059591;7P-204 HR50 \ 7P-204 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;450,000;18,531;464,000;8,598;0,000;464,000;8,598;110000137413;M.-14300A
0;520004794;370;Hydro Aluminium A.S.;19.10.2020;8100059591;7P-204 HR50 \ 7P-204 PD-S52;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;450,000;18,531;464,000;8,598;0,000;464,000;8,598;110000137425;M.-14300A
0;520004926;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;11.02.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.140,000;6,557;1.175,000;7,704;0,000;1.175,000;7,704;110000140170;M.-15836
0;520004960;270;Hydro Aluminium A.S.;22.06.2020;8100055718;SU178 HR50-K \ SU178 HR50;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L3;315,000;23,882;325,000;7,762;0,000;325,000;7,762;110000142439;M.-14356
0;520004960;320;Hydro Aluminium A.S.;14.09.2020;8100059496;SU108-B HR50 \ SU108 HR50;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;210,000;13,180;217,000;2,860;0,000;217,000;2,860;110000142460;M.-15472A
0;520004960;340;Hydro Aluminium A.S.;14.09.2020;8100055713;SU109 HR50-K \ SU109 HR50;900696;HR50-K-9.39861.024-S;H013;'@9V@;P-SA-L3;60,000;14,607;62,000;0,906;0,000;62,000;0,906;110000142469;M.-15255A
0;520004961;290;Hydro Aluminium A.S.;14.09.2020;8100053093;203 HR50 \ 203 HR50;900547;HR50-9.39801.024-S;H009;'@9V@;P-SA-L3;300,000;21,420;309,000;6,619;0,000;309,000;6,619;110000142615;M.-14353B
0;520004855;13030;Vetropack Straza d.d.;03.01.2020;8100088491;2-76 PD-SI/L7 \ t.o.G.;900940;PD-SI/L7-9.07611.016-S;H002;'@9V@;P-SA-L3;13.700,000;1,649;14.385,000;23,721;6.680,000;7.705,000;12,706;110000145188;M.-16257
0;520004921;60;Emirates Global Aluminium;02.12.2019;8100090727;BD220-55-84 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;31.793,000;23,540;1.000,000;23,540;0,000;1.000,000;23,540;110000148017;M.-15241J
0;520005036;20;Girnghuber GmbH;20.01.2020;8100091407;300X255X40 OM60 \ 300x255x40 PD-S60+;900586;OM60-9.41401.000-S;H001;'@9V@;P-SA-L3;11.040,000;7,834;11.372,000;89,088;0,000;11.372,000;89,088;110000148845;M.-2764J
0;520005023;50;Rio Tinto Alcan Inc;23.12.2019;8100091241;L2-550X93 IK46VP \ L2-550X93 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;19.219,000;11,166;19.798,000;221,064;8.022,000;11.776,000;131,491;110000148681;M.-16415
0;520005036;10;Girnghuber GmbH;20.01.2020;8100091406;F320-255 IK50M \ F320-255 PD-F50;900551;IK50M-9.39401.003-S;H001;'@9V@;P-SA-L3;11.776,000;11,050;12.130,000;134,037;0,000;12.130,000;134,037;110000148840;M.-5171A
0;520005023;60;Rio Tinto Alcan Inc;23.12.2019;8100091242;L3-550X190 IK46VP \ L3-550X190 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;23.706,000;22,817;24.418,000;557,146;8.930,000;15.488,000;353,390;110000148694;M.-16416
0;520005052;40;TRIMET ALUMINIUM SE;25.02.2020;8100091517;404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;50,000;16,006;52,000;0,832;0,000;52,000;0,832;110000150023;M.-16434
0;520005052;100;TRIMET ALUMINIUM SE;25.02.2020;8100091518;F404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;10,000;14,901;11,000;0,164;0,000;11,000;0,164;110000150065;M.-16434A
0;520005053;40;TRIMET ALUMINIUM SE;03.04.2020;8100091517;404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;100,000;16,006;103,000;1,649;0,000;103,000;1,649;110000150424;M.-16434
0;520005053;100;TRIMET ALUMINIUM SE;03.04.2020;8100091518;F404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;20,000;14,901;21,000;0,313;0,000;21,000;0,313;110000150466;M.-16434A
0;520005054;40;TRIMET ALUMINIUM SE;05.06.2020;8100091517;404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;50,000;16,006;52,000;0,832;0,000;52,000;0,832;110000150809;M.-16434
0;520005054;100;TRIMET ALUMINIUM SE;05.06.2020;8100091518;F404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;10,000;14,901;11,000;0,164;0,000;11,000;0,164;110000150851;M.-16434A
0;520005055;40;TRIMET ALUMINIUM SE;21.08.2020;8100091517;404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;50,000;16,006;52,000;0,832;0,000;52,000;0,832;110000151194;M.-16434
0;520005055;100;TRIMET ALUMINIUM SE;21.08.2020;8100091518;F404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;10,000;14,901;11,000;0,164;0,000;11,000;0,164;110000151236;M.-16434A
0;520005056;40;TRIMET ALUMINIUM SE;01.09.2020;8100091517;404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;50,000;16,006;52,000;0,832;0,000;52,000;0,832;110000151579;M.-16434
0;520005056;100;TRIMET ALUMINIUM SE;01.09.2020;8100091518;F404X292X64 EII \ o.G.;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;10,000;14,901;11,000;0,164;0,000;11,000;0,164;110000151621;M.-16434A
0;520005044;70;TRIMET Aluminium SE;11.05.2020;8100053293;2B-76 IK46VP \ 2B-76 PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;80,000;8,314;83,000;0,690;0,000;83,000;0,690;110000154413;M.-1468
0;520005044;180;TRIMET Aluminium SE;31.08.2020;8100053293;2B-76 IK46VP \ 2B-76 PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;80,000;8,314;83,000;0,690;0,000;83,000;0,690;110000154426;M.-1468
0;520005044;60;TRIMET Aluminium SE;11.05.2020;8100054633;B240F IK46VP \ B240F PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;264,000;17,417;272,000;4,737;0,000;272,000;4,737;110000154387;M.-9132A
0;520005044;170;TRIMET Aluminium SE;31.08.2020;8100054633;B240F IK46VP \ B240F PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;264,000;17,417;272,000;4,737;0,000;272,000;4,737;110000154400;M.-9132A
0;520005044;20;TRIMET Aluminium SE;11.05.2020;8100055415;L160 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;747,000;2,658;770,000;2,047;0,000;770,000;2,047;110000154283;M.-9127
0;520005044;130;TRIMET Aluminium SE;31.08.2020;8100055415;L160 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;747,000;2,658;770,000;2,047;0,000;770,000;2,047;110000154296;M.-9127
0;520005047;110;TRIMET ALUMINIUM SE;13.07.2020;8100055087;F31-8 EII \ F31-8 PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;180,000;21,861;186,000;4,066;0,000;186,000;4,066;110000154798;M.-973
0;520005048;110;TRIMET ALUMINIUM SE;21.09.2020;8100055087;F31-8 EII \ F31-8 PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;180,000;21,861;186,000;4,066;0,000;186,000;4,066;110000154805;M.-973
0;520005049;110;TRIMET ALUMINIUM SE;26.10.2020;8100055087;F31-8 EII \ F31-8 PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;180,000;21,861;186,000;4,066;0,000;186,000;4,066;110000154812;M.-973
0;520005047;120;TRIMET ALUMINIUM SE;13.07.2020;8100055088;F31-8P EII \ F31-8P PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;60,000;20,842;62,000;1,292;0,000;62,000;1,292;110000154826;M.-973A
0;520005048;120;TRIMET ALUMINIUM SE;21.09.2020;8100055088;F31-8P EII \ F31-8P PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;60,000;20,842;62,000;1,292;0,000;62,000;1,292;110000154833;M.-973A
0;520005049;120;TRIMET ALUMINIUM SE;26.10.2020;8100055088;F31-8P EII \ F31-8P PD-F22;900545;EII-9.23000.058-A;H003;'@9V@;P-SA-L3;60,000;20,842;62,000;1,292;0,000;62,000;1,292;110000154840;M.-973A
0;520005044;50;TRIMET Aluminium SE;11.05.2020;8100054632;B240 IK46VP \ B240 PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;160,000;18,116;15,000;0,272;0,000;15,000;0,272;110000154361;M.-9132
0;520005044;160;TRIMET Aluminium SE;31.08.2020;8100054632;B240 IK46VP \ B240 PD-F48;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;160,000;18,116;165,000;2,989;0,000;165,000;2,989;110000154374;M.-9132
0;520004794;90;Hydro Aluminium A.S.;20.04.2020;8100054282;7P-096 OM60HA \ 7P-096 PD-S61+;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;400,000;20,085;412,000;8,275;0,000;412,000;8,275;110000137356;M.-14297
0;520004794;190;Hydro Aluminium A.S.;29.05.2020;8100054282;7P-096 OM60HA \ 7P-096 PD-S61+;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;400,000;20,085;412,000;8,275;0,000;412,000;8,275;110000137363;M.-14297
0;520004794;280;Hydro Aluminium A.S.;10.08.2020;8100054282;7P-096 OM60HA \ 7P-096 PD-S61+;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;400,000;20,085;412,000;8,275;0,000;412,000;8,275;110000137370;M.-14297
0;520004794;360;Hydro Aluminium A.S.;19.10.2020;8100054282;7P-096 OM60HA \ 7P-096 PD-S61+;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;400,000;20,085;412,000;8,275;0,000;412,000;8,275;110000137377;M.-14297
0;520004961;150;Hydro Aluminium A.S.;03.02.2020;8100074040;7M_2 OM60HA \ 7M OT60;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;180,000;28,277;186,000;5,260;0,000;186,000;5,260;110000142657;M.-15890A
0;520004961;230;Hydro Aluminium A.S.;22.06.2020;8100074040;7M_2 OM60HA \ 7M OT60;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;180,000;28,277;186,000;5,260;0,000;186,000;5,260;110000142664;M.-15890A
0;520004961;160;Hydro Aluminium A.S.;03.02.2020;8100053772;F274X250X131 OM60HA \ 44 OM60HA;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;576,000;20,813;594,000;12,363;0,000;594,000;12,363;110000142671;M.-15259
0;520004961;250;Hydro Aluminium A.S.;22.06.2020;8100053772;F274X250X131 OM60HA \ 44 OM60HA;900503;OM60HA-9.41901.014-A;H003;'@9V@;P-SA-L3;576,000;20,813;594,000;12,363;0,000;594,000;12,363;110000142678;M.-15259
0;520005148;20;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.03.2020;8100054885;E110 IK46VP \ E110 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;324,000;18,416;334,000;6,151;0,000;334,000;6,151;110000155317;M.-15831
0;520005148;60;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.03.2020;8100055318;K256 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;3.096,000;5,611;2.005,000;11,250;0,000;2.005,000;11,250;110000155369;M.-15834
0;520005148;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.03.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.710,000;6,557;1.762,000;11,553;0,000;1.762,000;11,553;110000155395;M.-15836
0;520005148;100;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.03.2020;8100054638;B530 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.197,000;23,093;1.233,000;28,474;0,000;1.233,000;28,474;110000155408;M.-15839
0;520005149;20;TOMAGO ALUMINIUM COMPANY PTY LIMITE;02.04.2020;8100054885;E110 IK46VP \ E110 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;72,000;18,416;75,000;1,381;0,000;75,000;1,381;110000155434;M.-15831
0;520005149;60;TOMAGO ALUMINIUM COMPANY PTY LIMITE;02.04.2020;8100055318;K256 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;736,000;5,611;759,000;4,259;0,000;759,000;4,259;110000155486;M.-15834
0;520005149;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;02.04.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;380,000;6,557;392,000;2,570;0,000;392,000;2,570;110000155512;M.-15836
0;520005149;100;TOMAGO ALUMINIUM COMPANY PTY LIMITE;02.04.2020;8100054638;B530 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;266,000;23,093;274,000;6,327;0,000;274,000;6,327;110000155525;M.-15839
0;520005149;110;TOMAGO ALUMINIUM COMPANY PTY LIMITE;02.04.2020;8100055475;M-505X220 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;46,000;19,141;48,000;0,919;0,000;48,000;0,919;110000155538;M.-15838
0;520005150;20;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.04.2020;8100054885;E110 IK46VP \ E110 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;216,000;18,416;223,000;4,107;0,000;223,000;4,107;110000155551;M.-15831
0;520005150;60;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.04.2020;8100055318;K256 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;2.064,000;5,611;2.126,000;11,929;0,000;2.126,000;11,929;110000155603;M.-15834
0;520005150;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.04.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.140,000;6,557;1.175,000;7,704;0,000;1.175,000;7,704;110000155629;M.-15836
0;520005150;100;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.04.2020;8100054638;B530 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;798,000;23,093;822,000;18,982;0,000;822,000;18,982;110000155642;M.-15839
0;520005151;20;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.05.2020;8100054885;E110 IK46VP \ E110 IK46VP;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;180,000;18,416;186,000;3,425;0,000;186,000;3,425;110000155668;M.-15831
0;520005151;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.05.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;950,000;6,557;979,000;6,419;0,000;979,000;6,419;110000155733;M.-15836
0;520005151;100;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.05.2020;8100054638;B530 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;665,000;23,093;685,000;15,819;0,000;685,000;15,819;110000155746;M.-15839
0;520005151;60;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.05.2020;8100055318;K256 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.720,000;5,611;1.772,000;9,943;0,000;1.772,000;9,943;110000155772;M.-15834
0;520005152;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;12.06.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.140,000;6,557;1.175,000;7,704;0,000;1.175,000;7,704;110000156211;M.-15836
0;520005153;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.07.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;950,000;6,557;979,000;6,419;0,000;979,000;6,419;110000156224;M.-15836
0;520005154;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.08.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;1.140,000;6,557;1.175,000;7,704;0,000;1.175,000;7,704;110000156484;M.-15836
0;520005155;80;TOMAGO ALUMINIUM COMPANY PTY LIMITE;13.10.2020;8100054550;A306 IK46VP \ o.G.;900549;IK46VP-9.39901.089-S;H001;'@9V@;P-SA-L3;570,000;6,557;588,000;3,856;0,000;588,000;3,856;110000156497;M.-15836
